block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
791,2017-02-12 21:04:02,the horn is big,horn,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,p2,s1,p3,s2,p1,0,8.8807,the hoof is big,s2,coord,0,
791,2017-02-12 21:04:02,a brown pencil,brown,7,6,adj_phrase,adjective,EasySentence,Noise5,0,0.5072,5,s1,un,s2,p1,un,1,3.8094,,,,0,
791,2017-02-12 21:04:02,the great girl,great,8,1,adj_phrase,adjective,EasySentence,Noise5,0,0.5125,3,un,p1,un,,,1,4.0708,,,,0,
791,2017-02-12 21:04:02,the whisky is nice,whisky,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,s1,p3,p2,s2,p1,1,3.8027,,,,0,
792,2017-02-12 21:09:12,the pot holds the tree,tree,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,p1,un,p3,s1,,1,4.4546,,,,0,
792,2017-02-12 21:09:12,the foot touches the ball,foot,7,7,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.5072,4,p1,s2,s1,un,,0,16.8035,the paw touches the ball,s2,coord,1,
792,2017-02-12 21:09:12,he likes alcohol,alcohol,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,s1,un,s2,p3,,1,13.5541,,,,1,
792,2017-02-12 21:09:12,the man sells her some flowers,sell,8,4,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5125,3,s1,p1,p2,,,0,7.3997,the man buys her some flowers,s1,coord,0,
792,2017-02-12 21:09:12,he checks the wood,check,8,6,verb_transitive,verb,HardSentence,NoNoise,0,0.5125,4,un,p3,un,p1,,1,4.6368,,,,0,
792,2017-02-12 21:09:12,She likes the island,island,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,s1,s2,un,p1,,1,3.4094,,,,0,
792,2017-02-12 21:09:12,She pours the tea on the book,pour,6,6,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5018,3,p1,s1,s3,,,1,3.5668,,,,0,
792,2017-02-12 21:09:12,He loves nature,nature,7,3,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,2,s1,p1,,,,1,4.8644,,,,0,
792,2017-02-12 21:09:12,the man uses a hammer,hammer,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,p1,s1,s2,p3,,0,8.7062,the man uses a spanner,s2,coord,0,
792,2017-02-12 21:09:12,the man stands with a clock,clock,7,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5072,4,p3,p2,un,un,,1,5.4782,,,,0,
792,2017-02-12 21:09:12,He likes the computer in front of him,computer,7,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5072,4,p2,s1,p1,s2,,0,11.2304,He likes the television in front of him,s1,coord,0,
792,2017-02-12 21:09:12,She plays beside the castle,castle,7,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5072,4,s2,p2,s1,p1,,1,3.9991,,,,0,
792,2017-02-12 21:09:12,The woman sends the letter,send,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,p1,s1,,,,1,3.3516,,,,0,
792,2017-02-12 21:09:12,a pound lies in the garden,pound,7,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5072,4,un,p3,p2,s1,,1,6.7243,,,,0,
792,2017-02-12 21:09:12,The woman lifts up the bottle,bottle,7,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5072,4,p3,s2,s1,p2,,1,10.1427,,,,1,
793,2017-02-12 21:14:10,clove,clove,4,6,noun_1syll_word,noun,Word,NoNoise,0,0.4911,5,p2,un,s2,s1,p1,1,2.7904,,,,0,
793,2017-02-12 21:14:10,the crisp,crisp,4,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.4911,5,s1,un,s2,p1,p2,1,6.0646,,,,0,
793,2017-02-12 21:14:10,The handyman,handyman,4,6,noun_3syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,s1,s2,p2,un,0,6.0443,the arm,un,un,0,
793,2017-02-12 21:14:10,the plait,plait,4,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,s1,p2,s2,p3,1,3.3675,,,,0,
793,2017-02-12 21:14:10,siren,siren,4,6,noun_2syll_word,noun,Word,NoNoise,0,0.4911,5,s1,p2,s2,un,p1,1,8.1907,,,,0,
793,2017-02-12 21:14:10,The clamp,clamp,3,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.5232,5,un,s1,p1,p3,p2,1,3.5933,,,,0,
793,2017-02-12 21:14:10,barmaid,barmaid,4,6,noun_2syll_word,noun,Word,NoNoise,0,0.4911,5,p2,s1,s2,p1,p3,1,4.3563,,,,0,
793,2017-02-12 21:14:10,the rucksack,rucksack,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p2,p1,s2,s1,un,1,6.9949,,,,0,
793,2017-02-12 21:14:10,rehab,rehab,4,4,noun_2syll_word,noun,Word,NoNoise,0,0.4911,4,s1,s2,un,p1,,1,4.7801,,,,0,
793,2017-02-12 21:14:10,the flipper,flipper,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,p2,s1,p3,s2,1,3.4077,,,,0,
793,2017-02-12 21:14:10,a beautiful icicle,icicle,2,7,noun_attributive,noun,Word,NoNoise,0,0.5178,5,p1,p2,s2,un,s1,1,4.2315,,,,0,
793,2017-02-12 21:14:10,pulpit,pulpit,4,6,noun_2syll_word,noun,Word,NoNoise,0,0.4911,5,p1,s2,p2,s1,p3,1,3.2078,,,,0,
793,2017-02-12 21:14:10,the spire,spire,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,s1,p2,s2,p3,1,2.7072,,,,0,
793,2017-02-12 21:14:10,The ignition,ignition,4,4,noun_3syll_phrase,noun,Word,NoNoise,0,0.4911,4,p2,p3,s1,s2,,1,4.4247,,,,0,
793,2017-02-12 21:14:10,The nausea,nausea,4,4,noun_3syll_phrase,noun,Word,NoNoise,0,0.4911,4,p1,s2,s1,p2,,0,7.8943,The headache,s2,assoc,0,
794,2017-02-12 21:18:43,the seed is small,seed,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s1,p3,p1,s2,p2,1,8.6435,,,,1,
794,2017-02-12 21:18:43,a brown pencil,brown,7,6,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,5,s2,p1,un,un,s1,1,3.0014,,,,0,
794,2017-02-12 21:18:43,the clear sky,clear,8,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,5,un,un,s1,p3,s2,1,2.8172,,,,0,
794,2017-02-12 21:18:43,the bag is blue,blue,8,5,adj_sentence,adjective,EasySentence,NoNoise,0,0.5125,5,p1,s2,s1,un,un,1,3.1589,,,,0,
794,2017-02-12 21:18:43,her grandma is friendly,grandma,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s1,un,s2,un,p1,1,3.2514,,,,0,
794,2017-02-12 21:18:43,the poor man,poor,8,3,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,4,p1,p2,s1,s2,,1,3.099,,,,0,
794,2017-02-12 21:18:43,the deck is clean,deck,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,un,s1,p2,p1,s2,1,2.7985,,,,0,
794,2017-02-12 21:18:43,the woman looks,look,8,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.5125,4,p3,s2,s1,p1,,1,5.9392,,,,0,
794,2017-02-12 21:18:43,the pirate is male,pirate,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,p3,p2,s1,s2,1,5.7352,,,,0,
794,2017-02-12 21:18:43,the big man,big,8,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,5,p1,p2,s1,un,un,1,2.7136,,,,0,
794,2017-02-12 21:18:43,the lamp is nice,lamp,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p3,s2,p1,s1,p2,1,7.4751,,,,0,
794,2017-02-12 21:18:43,the cobweb is big,cobweb,3,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5232,4,un,s2,s1,un,,1,2.4913,,,,0,
794,2017-02-12 21:18:43,the man drills,drill,4,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.5286,4,p2,s1,s2,p3,,1,5.409,,,,0,
794,2017-02-12 21:18:43,the jacket is nice,jacket,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s2,un,p1,p2,s1,1,3.1989,,,,0,
794,2017-02-12 21:18:43,the wardrobe is brown,wardrobe,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s1,un,s2,un,p1,1,3.4568,,,,0,
795,2017-02-12 21:23:15,The woman lifts up the bottle,bottle,7,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5072,4,s2,p1,s1,p3,,1,3.8581,,,,0,
795,2017-02-12 21:23:15,The woman sends the letter,send,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,s2,p1,,,,1,3.4324,,,,0,
795,2017-02-12 21:23:15,the man sells her some flowers,sell,8,4,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5125,3,p2,s1,p1,,,0,10.2424,the man buys her some flowers,s1,coord,0,
795,2017-02-12 21:23:15,the caller talks to the lady,lady,8,6,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5125,4,s1,s2,p1,un,,0,5.4563,the caller talks to the boy,un,coord,0,
795,2017-02-12 21:23:15,the father puts the baby in the playpen,playpen,2,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5178,2,p3,s2,,,,1,3.3626,,,,0,
795,2017-02-12 21:23:15,the lady uses the phone,lady,8,6,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.5125,4,s2,p1,s1,un,,0,6.3441,the boy uses the phone,un,coord,0,
795,2017-02-12 21:23:15,the boy holds the light,light,8,6,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5125,4,p3,s1,p2,s2,,1,9.174,,,,0,
795,2017-02-12 21:23:15,She pours the tea on the book,pour,6,6,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5018,3,un,p1,s3,,,1,4.9027,,,,0,
795,2017-02-12 21:23:15,she crochets the baby a blanket,crochet,2,7,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5178,2,p3,s1,,,,1,2.8418,,,,0,
795,2017-02-12 21:23:15,he checks the wood,check,8,6,verb_transitive,verb,HardSentence,NoNoise,0,0.5125,4,un,un,p3,p2,,1,3.8845,,,,0,
795,2017-02-12 21:23:15,a pound lies in the garden,pound,7,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5072,4,un,p1,s1,p3,,1,2.7853,,,,0,
795,2017-02-12 21:23:15,the man meets his mate in the evening,mate,8,6,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5125,4,s1,un,p2,s2,,0,5.7863,the man meets his mum in the evening,s1,coord,0,
795,2017-02-12 21:23:15,the man sits in the court,court,8,6,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5125,4,s2,p1,s1,p2,,1,4.7991,,,,0,
795,2017-02-12 21:23:15,the lady talks on the phone,lady,8,6,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5125,4,p1,p3,s2,s1,,0,9.3632,the boy talks on the phone,s2,coord,0,
795,2017-02-12 21:23:15,She likes the island,island,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,un,s1,s2,p1,,1,3.6258,,,,0,
796,2017-02-13 10:09:47,the tail is magnificant,tail,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,un,p1,p2,p3,s1,1,6.0766,,,,0,
796,2017-02-13 10:09:47,the clear sky,clear,8,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,5,s1,un,un,s2,p3,1,3.3713,,,,0,
796,2017-02-13 10:09:47,the jacket is nice,jacket,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,p2,un,s2,s1,1,5.1903,,,,0,
796,2017-02-13 10:09:47,the asterisk is obvious,asterisk,2,6,noun_predicative,noun,EasySentence,NoNoise,0,0.5178,3,s1,un,p1,,,1,2.6811,,,,0,
796,2017-02-13 10:09:47,a broken pencil,broken,7,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,4,p1,s1,s2,un,,0,17.8767,a brown pencil,p1,distant,1,
796,2017-02-13 10:09:47,the wardrobe is brown,wardrobe,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s1,s2,un,un,p1,1,4.3807,,,,0,
796,2017-02-13 10:09:47,the girl shakes,shake,7,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.5072,5,p2,s2,p1,p3,s1,1,5.1888,,,,0,
796,2017-02-13 10:09:47,the lamp is nice,lamp,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,p3,s1,p2,s2,1,4.3513,,,,0,
796,2017-02-13 10:09:47,her grandma is friendly,grandma,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,un,un,p1,s2,s1,1,3.7137,,,,0,
796,2017-02-13 10:09:47,the seed is small,seed,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p3,s1,s2,p1,p2,1,3.973,,,,0,
796,2017-02-13 10:09:47,the wool is black,wool,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s2,p1,p2,un,s1,0,7.0079,the sheep is black,s1,assoc,0,
796,2017-02-13 10:09:47,the pirate is male,pirate,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s1,p1,p2,s2,p3,0,22.0193,the pilot is male,p3,mp,2,
796,2017-02-13 10:09:47,a brown pencil,brown,7,6,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,5,s1,p1,un,un,s2,1,3.5805,,,,0,
796,2017-02-13 10:09:47,the poor man,poor,8,3,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,4,s2,s1,p1,p2,,1,3.4872,,,,0,
796,2017-02-13 10:09:47,his icecream is delicious,his,2,6,prn_possessive_sentences,pronoun,EasySentence,NoNoise,0,0.5178,3,foil 2,other,foil 1,,,1,7.9672,,,,1,
797,2017-02-13 10:13:57,the lamp is nice,lamp,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,p3,s1,p1,s2,p2,0,6.1569,the lampshade is nice,s2,assoc,0,
797,2017-02-13 10:13:57,the sword is sharp,sword,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,s2,s1,un,un,p1,1,8.7532,,,,1,
797,2017-02-13 10:13:57,the whisky is nice,whisky,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,p2,s1,p3,p1,s2,1,2.947,,,,0,
797,2017-02-13 10:13:57,his icecream is delicious,his,2,6,prn_possessive_sentences,pronoun,EasySentence,Noise5,0,0.5178,3,foil 1,foil 2,other,,,1,7.8196,,,,1,
797,2017-02-13 10:13:57,the girl is great,great,8,1,adj_sentence,adjective,EasySentence,Noise5,0,0.5125,3,p1,un,p3,,,1,4.7348,,,,0,
797,2017-02-13 10:13:57,the deck is clean,deck,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,s2,p1,p2,un,s1,1,2.7687,,,,0,
797,2017-02-13 10:13:57,her grandma is friendly,grandma,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,s2,s1,un,un,p1,1,3.9488,,,,0,
797,2017-02-13 10:13:57,a brown pencil,brown,7,6,adj_phrase,adjective,EasySentence,Noise5,0,0.5072,5,p1,un,s1,s2,un,1,3.1559,,,,0,
797,2017-02-13 10:13:57,the woman is silent,silent,6,5,adj_sentence,adjective,EasySentence,Noise5,0,0.5018,4,p1,un,s1,s2,,1,3.8894,,,,0,
797,2017-02-13 10:13:57,the seed is small,seed,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,p1,s2,p2,p3,s1,1,2.9922,,,,0,
797,2017-02-13 10:13:57,the wardrobe is brown,wardrobe,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,un,s1,un,p1,s2,1,3.4793,,,,0,
797,2017-02-13 10:13:57,the asterisk is obvious,asterisk,2,6,noun_predicative,noun,EasySentence,Noise5,0,0.5178,3,p1,s2,un,,,1,2.7515,,,,0,
797,2017-02-13 10:13:57,the apartment is new,apartment,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,un,p2,p1,s1,s2,1,3.4078,,,,0,
797,2017-02-13 10:13:57,the jacket is nice,jacket,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,s2,un,p2,p1,s1,1,4.0676,,,,0,
797,2017-02-13 10:13:57,the cotton is white,cotton,6,7,noun_predicative,noun,EasySentence,Noise5,0,0.5018,5,p1,p2,s1,s2,un,0,5.8221,the wool is white,s1,coord,0,
798,2017-02-13 10:17:38,the boy holds the light,light,8,6,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5125,4,p2,s1,s2,p3,,1,5.043,,,,0,
798,2017-02-13 10:17:38,She pours the tea on the book,pour,6,6,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5018,3,un,p1,s1,,,1,3.3952,,,,0,
798,2017-02-13 10:17:38,the boy falls on the stairs,fall,8,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5125,4,un,p2,p1,un,,1,3.4315,,,,0,
798,2017-02-13 10:17:38,He likes the computer in front of him,computer,7,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5072,4,s1,s2,p2,p1,,1,3.8147,,,,0,
798,2017-02-13 10:17:38,the man meets his mate in the evening,mate,8,6,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5125,4,s2,s1,un,p2,,1,6.1642,,,,0,
798,2017-02-13 10:17:38,the queen sits on the chair,queen,8,6,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5125,4,s2,s1,p2,un,,1,3.8448,,,,0,
798,2017-02-13 10:17:38,he checks the wood,check,8,6,verb_transitive,verb,HardSentence,NoNoise,0,0.5125,4,p2,un,p1,un,,1,5.0783,,,,0,
798,2017-02-13 10:17:38,a pound lies in the garden,pound,7,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5072,4,p2,s1,un,p1,,1,5.3706,,,,0,
798,2017-02-13 10:17:38,the man sells her some flowers,sell,8,4,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5125,3,s1,p2,p1,,,0,8.3786,the man buys her some flowers,s1,coord,0,
798,2017-02-13 10:17:38,he has a bowtie,bowtie,2,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5178,2,p2,s2,,,,0,5.5986,he has a boat,p2,close,0,
798,2017-02-13 10:17:38,She likes the island,island,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,s1,un,s2,p1,,1,3.6881,,,,0,
798,2017-02-13 10:17:38,The woman sends the letter,send,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,p1,s2,,,,1,2.7052,,,,0,
798,2017-02-13 10:17:38,she crochets the baby a blanket,crochet,2,7,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5178,2,p3,s1,,,,0,6.203,she knits the baby a blanket,p3,coord,0,
798,2017-02-13 10:17:38,The government provides support,government,8,4,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.5125,3,un,s1,s2,,,1,3.2368,,,,0,
798,2017-02-13 10:17:38,The woman lifts up the bottle,bottle,7,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5072,4,p2,s1,s2,p1,,0,13.9583,The woman lifts up the jug,s1,coord,1,
799,2017-02-13 10:21:24,the playpen,playpen,2,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.5178,5,p3,s2,p2,s1,p1,1,3.7671,,,,0,
799,2017-02-13 10:21:24,The scandal,scandal,6,2,noun_2syll_phrase,noun,Word,NoNoise,0,0.5018,4,p3,p1,s2,s1,,1,3.0989,,,,0,
799,2017-02-13 10:21:24,The clamp,clamp,3,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.5232,5,p3,p2,s1,un,p1,1,3.5877,,,,0,
799,2017-02-13 10:21:24,The discovery,discovery,6,2,noun_3syll_phrase,noun,Word,NoNoise,0,0.5018,4,s2,p1,p2,s1,,1,3.083,,,,0,
799,2017-02-13 10:21:24,pinstripe,pinstripe,2,7,noun_2syll_word,noun,Word,NoNoise,0,0.5178,5,s1,un,p1,s2,p2,1,4.8477,,,,0,
799,2017-02-13 10:21:24,the necktie,necktie,2,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.5178,5,s1,s2,p1,p3,p2,1,3.9464,,,,0,
799,2017-02-13 10:21:24,scandal,scandal,6,2,noun_2syll_word,noun,Word,NoNoise,0,0.5018,4,s2,s1,p3,p2,,1,3.6097,,,,0,
799,2017-02-13 10:21:24,doorknob,doorknob,2,7,noun_2syll_word,noun,Word,NoNoise,0,0.5178,5,p2,p1,s1,un,s2,0,6.817,doorbell,s2,assoc,0,
799,2017-02-13 10:21:24,The exhaust,exhaust,4,3,noun_2syll_phrase,noun,Word,NoNoise,0,0.5286,4,p2,s1,s2,p3,,1,5.2973,,,,0,
799,2017-02-13 10:21:24,dishcloth,dishcloth,2,7,noun_2syll_word,noun,Word,NoNoise,0,0.5178,5,p1,un,s2,un,s1,1,4.1221,,,,0,
799,2017-02-13 10:21:24,the aubergine,aubergine,2,7,noun_3syll_phrase,noun,Word,NoNoise,0,0.5178,5,un,s1,s2,p1,un,1,3.5274,,,,0,
799,2017-02-13 10:21:24,a beautiful icicle,icicle,2,7,noun_attributive,noun,Word,NoNoise,0,0.5178,5,p1,un,s1,s2,p2,1,3.6608,,,,0,
799,2017-02-13 10:21:24,an old stilletto,stiletto,2,7,noun_attributive,noun,Word,NoNoise,0,0.5178,5,un,un,p1,s1,s2,1,4.0978,,,,0,
799,2017-02-13 10:21:24,necktie,necktie,2,7,noun_2syll_word,noun,Word,NoNoise,0,0.5178,5,p2,p1,s1,s2,p3,1,4.371,,,,0,
799,2017-02-13 10:21:24,a useful pillowcase,pillowcase,2,7,noun_attributive,noun,Word,NoNoise,0,0.5178,5,s1,p1,un,un,s2,1,3.9055,,,,0,
800,2017-02-13 10:24:41,the seed is small,seed,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p2,p1,s2,p3,s1,1,7.4,,,,1,
800,2017-02-13 10:24:41,the deck is clean,deck,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s2,p2,p1,un,s1,1,2.6559,,,,0,
800,2017-02-13 10:24:41,the woman looks,look,8,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.5125,4,p1,s2,p3,s1,,1,6.2753,,,,0,
800,2017-02-13 10:24:41,the wand is unusual,wand,5,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5339,5,s2,p1,un,p2,s1,1,6.4561,,,,0,
800,2017-02-13 10:24:41,the poor man,poor,8,3,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,4,p2,s1,p1,s2,,1,4.3422,,,,0,
800,2017-02-13 10:24:41,her grandma is friendly,grandma,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,un,s1,un,s2,1,2.8973,,,,0,
800,2017-02-13 10:24:41,a lead pencil,lead,7,6,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,5,un,un,s1,p1,s2,0,22.9245,a brown pencil,s1,un,1,
800,2017-02-13 10:24:41,the pirate is male,pirate,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p3,p2,s2,s1,p1,1,5.322,,,,0,
800,2017-02-13 10:24:41,the tights are colourful,tights,5,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5339,5,s2,s1,p1,p3,p2,1,7.3042,,,,0,
800,2017-02-13 10:24:41,the wardrobe is brown,wardrobe,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s2,un,s1,p1,un,1,4.6134,,,,0,
800,2017-02-13 10:24:41,the clear sky,clear,8,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,5,un,s1,s2,un,p3,1,2.9472,,,,0,
800,2017-02-13 10:24:41,a brown pencil,brown,7,6,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,5,s2,s1,p1,un,un,0,6.399,a sharpen pencil,un,un,0,
800,2017-02-13 10:24:41,a broken pencil,broken,7,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,4,p1,s1,s2,un,,0,6.7096,a brown pencil,p1,distant,0,
800,2017-02-13 10:24:41,the jacket is nice,jacket,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,s2,un,p2,s1,1,4.118,,,,0,
800,2017-02-13 10:24:41,the girl shakes,shake,7,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.5072,5,s2,p3,p2,s1,p1,1,5.4982,,,,0,
801,2017-02-13 10:28:46,He likes the computer in front of him,computer,7,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5072,4,s1,s2,p2,p1,,1,4.163,,,,0,
801,2017-02-13 10:28:46,the man sells her some flowers,sell,8,4,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5125,3,s1,p2,p1,,,1,4.4375,,,,0,
801,2017-02-13 10:28:46,he checks the wood,check,8,6,verb_transitive,verb,HardSentence,NoNoise,0,0.5125,4,p3,un,un,p1,,1,4.6414,,,,0,
801,2017-02-13 10:28:46,She plays beside the castle,castle,7,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5072,4,s2,p1,p3,s1,,1,7.5137,,,,1,
801,2017-02-13 10:28:46,she crochets the baby a blanket,crochet,2,7,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5178,2,s1,p3,,,,1,2.7976,,,,0,
801,2017-02-13 10:28:46,He knits the boy a scarf,knit,5,6,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5339,3,un,un,p3,,,1,6.5252,,,,0,
801,2017-02-13 10:28:46,he holds the page,page,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,s1,un,s2,p3,,1,6.1909,,,,0,
801,2017-02-13 10:28:46,a pound lies in the garden,pound,7,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5072,4,un,s1,p1,p3,,1,2.9907,,,,0,
801,2017-02-13 10:28:46,She likes the island,island,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,s2,p1,s1,un,,1,4.7043,,,,0,
801,2017-02-13 10:28:46,The government provides support,government,8,4,noun_transitive_beg,noun,HardSentence,NoNoise,0,0.5125,3,s1,un,s2,,,1,5.6103,,,,0,
801,2017-02-13 10:28:46,the boy falls on the stairs,fall,8,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5125,4,un,p1,un,p2,,1,3.1225,,,,0,
801,2017-02-13 10:28:46,The man creates clothes,create,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,p1,s1,,,,1,3.5737,,,,0,
801,2017-02-13 10:28:46,he likes alcohol,alcohol,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,s1,p3,s2,un,,1,8.6931,,,,1,
801,2017-02-13 10:28:46,the carrot is in the bucket,carrot,6,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5393,4,un,p1,s1,p2,,1,6.598,,,,1,
801,2017-02-13 10:28:46,The woman sends the letter,send,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,p1,s2,,,,1,3.4663,,,,0,
