block idx,date start,challenge item name,lexical item name,frequency,concreteness,linguistic category,lexical class,E/M/H,noise,un/trained,difficulty rating,distractor num,foil 1,foil 2,foil 3,foil 4,foil 5,accuracy,rt (sec),incorrect-foil name,incorrect-foil type,incorrect-foil p-type,replay counter,
695,2016-09-10 11:41:09,he hate the flea,flea,5,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4964,3,s1,p1,p2,,,1,5.8198,,,,0,
695,2016-09-10 11:41:09,The teacher likes science,science,6,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5018,2,p1,s1,,,,1,5.54,,,,0,
695,2016-09-10 11:41:09,she likes the tights,tights,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.4964,3,s1,p2,p1,,,1,6.446,,,,0,
695,2016-09-10 11:41:09,he hates wellies,wellies,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.4964,3,s1,p1,p2,,,1,14.7131,,,,1,
695,2016-09-10 11:41:09,she likes the tights,tights,5,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4964,3,p1,s1,p2,,,1,5.017,,,,0,
695,2016-09-10 11:41:09,she removes the cobweb,cobwen,3,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4857,2,s1,s2,,,,1,4.8777,,,,0,
696,2016-09-10 11:46:15,The tree,tree,7,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,0,16.6898,the plant,s1,coord,1,
696,2016-09-10 11:46:15,The head,head,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,5.3997,,,,0,
696,2016-09-10 11:46:15,The game,game,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,0,9.1515,The frame,p1,mp,0,
696,2016-09-10 11:46:15,The bank,bank,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,4.735,,,,0,
696,2016-09-10 11:46:15,the watch,watch,8,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,0,10.678,the clock,s1,coord,0,
696,2016-09-10 11:46:15,The group,group,8,6,noun_1syll_phrase,noun,Word,NoNoise,1,0.1375,2,p1,s1,,,,1,4.4856,,,,0,
696,2016-09-10 11:46:15,The news,news,8,4,noun_1syll_phrase,noun,Word,NoNoise,1,0.2125,2,s1,p1,,,,1,5.3538,,,,0,
696,2016-09-10 11:46:15,The dirt,dirt,6,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1643,2,p1,s1,,,,1,5.1716,,,,0,
696,2016-09-10 11:46:15,The crown,crown,7,7,noun_1syll_phrase,noun,Word,NoNoise,1,0.1322,2,p1,s1,,,,1,4.698,,,,0,
696,2016-09-10 11:46:15,bottle,bottle,7,7,noun_2syll_word,noun,Word,NoNoise,1,0.1322,2,p1,s1,,,,1,10.5564,,,,1,
696,2016-09-10 11:46:15,kitchen,kitchen,8,7,noun_2syll_word,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,7.4281,,,,0,
696,2016-09-10 11:46:15,hour,hour,8,4,noun_2syll_word,noun,Word,NoNoise,1,0.2125,2,s1,p1,,,,1,4.752,,,,0,
696,2016-09-10 11:46:15,the socket,socket,4,6,noun_2syll_phrase,noun,Word,NoNoise,1,0.2661,2,p1,s1,,,,1,4.542,,,,0,
696,2016-09-10 11:46:15,The father,father,8,7,noun_2syll_phrase,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,0,16.8752,The feather,p1,mp,1,
696,2016-09-10 11:46:15,The castle,castle,7,7,noun_2syll_phrase,noun,Word,NoNoise,1,0.1322,2,p1,s1,,,,1,5.3345,,,,0,
697,2016-09-10 11:50:22,he hate the flea,flea,5,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4964,3,p1,s1,p2,,,1,5.2219,,,,0,
697,2016-09-10 11:50:22,He allows the boy to leave,allow,6,4,verb_ditransitive,verb,HardSentence,Noise4,0,0.5018,2,s2,un,,,,1,5.52,,,,0,
697,2016-09-10 11:50:22,she likes the tights,tights,5,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.4964,3,p2,p1,s1,,,1,4.8264,,,,0,
697,2016-09-10 11:50:22,the snowman wears a hat,snowman,5,7,noun_intransitivePPbeg,noun,HardSentence,Noise4,0,0.4964,3,s1,p1,s2,,,0,11.5105,the gnome wears a hat,s1,assoc,0,
697,2016-09-10 11:50:22,she loves the trampoline,tramploline,5,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4964,3,p2,s1,p1,,,1,10.5339,,,,1,
697,2016-09-10 11:50:22,he uses the mouthwash,mouthwash,3,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.4857,2,s1,p1,,,,1,5.1851,,,,0,
697,2016-09-10 11:50:22,the mushroom is on the chopping board,mushroom,5,7,noun_intransitivePPbeg,noun,HardSentence,Noise4,0,0.4964,3,p3,s2,s1,,,1,9.4541,,,,0,
697,2016-09-10 11:50:22,she likes the tights,tights,5,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4964,3,p1,s1,p2,,,1,4.7262,,,,0,
697,2016-09-10 11:50:22,he uses the bookmark,bookmark,3,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4857,2,p1,s1,,,,1,4.4789,,,,0,
697,2016-09-10 11:50:22,she likes the homemade marmalade,marmelade,5,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4964,3,p2,s1,p1,,,1,6.2822,,,,0,
697,2016-09-10 11:50:22,the woman displays her dart,dart,5,7,noun_transitive_end,noun,HardSentence,Noise4,0,0.4964,3,p2,un,p1,,,1,5.7973,,,,0,
697,2016-09-10 11:50:22,she removes the cobweb,cobwen,3,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4857,2,s2,s1,,,,1,4.2429,,,,0,
697,2016-09-10 11:50:22,The teacher likes science,science,6,4,noun_transitive_end,noun,HardSentence,Noise4,0,0.5018,2,p1,s1,,,,1,4.7025,,,,0,
697,2016-09-10 11:50:22,she inspects the rib,rib,5,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4964,3,s1,p1,p2,,,1,5.2356,,,,0,
697,2016-09-10 11:50:22,she eats a doughnut,doughnut,5,7,noun_intransitivePPend,noun,HardSentence,Noise4,0,0.4964,3,s1,p1,p2,,,1,12.3896,,,,1,
698,2016-09-10 11:54:22,the plait,plait,4,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,s1,p3,p2,s2,1,11.0176,,,,1,
698,2016-09-10 11:54:22,the flannel,flannel,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,s2,s1,p2,p3,1,5.8114,,,,0,
698,2016-09-10 11:54:22,The disgust,disgust,4,2,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,3,p1,s1,p2,,,1,6.277,,,,0,
698,2016-09-10 11:54:22,the triplets,triplets,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,s2,un,un,p1,s1,1,5.6897,,,,0,
698,2016-09-10 11:54:22,icecream,icecream,1,6,noun_2syll_word,noun,Word,NoNoise,0,0.5125,4,s1,p2,p3,p1,,1,11.7954,,,,1,
698,2016-09-10 11:54:22,rehab,rehab,4,4,noun_2syll_word,noun,Word,NoNoise,0,0.4911,4,s2,p1,un,s1,,1,5.7687,,,,0,
698,2016-09-10 11:54:22,The fame,fame,5,1,noun_1syll_phrase,noun,Word,NoNoise,0,0.4964,3,p2,un,p1,,,1,5.6688,,,,0,
698,2016-09-10 11:54:22,joker,joker,4,2,noun_2syll_word,noun,Word,NoNoise,0,0.4911,3,s1,p1,p2,,,1,4.8183,,,,0,
698,2016-09-10 11:54:22,the crisp,crisp,4,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,s1,s2,un,p2,1,5.2973,,,,0,
698,2016-09-10 11:54:22,discovery,discovery,6,2,noun_3syll_word,noun,Word,NoNoise,0,0.5018,4,p1,s1,s2,p2,,0,15.657,planets,s1,assoc,1,
698,2016-09-10 11:54:22,The pinball,pinball,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p3,s2,p1,p2,s1,1,11.1082,,,,1,
698,2016-09-10 11:54:22,flannel,flannel,4,6,noun_2syll_word,noun,Word,NoNoise,0,0.4911,5,p2,s2,p1,p3,s1,1,8.4407,,,,1,
698,2016-09-10 11:54:22,nausea,nausea,4,4,noun_3syll_word,noun,Word,NoNoise,0,0.4911,4,p2,s2,p1,s1,,1,8.6452,,,,1,
698,2016-09-10 11:54:22,measurement,measurement,4,4,noun_3syll_word,noun,Word,NoNoise,0,0.4911,4,s2,p1,un,s1,,1,4.6936,,,,0,
698,2016-09-10 11:54:22,The pulpit,pulpit,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p2,p3,s2,s1,p1,1,9.2092,,,,0,
699,2016-09-10 11:58:21,the road is steep,steep,6,5,adj_sentence,adjective,EasySentence,NoNoise,0,0.5018,4,s1,s2,p3,un,,1,8.16,,,,0,
699,2016-09-10 11:58:21,a rough vegetable,rough,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5018,4,un,p2,s1,p1,,1,19.5642,,,,2,
699,2016-09-10 11:58:21,the man waits,wait,8,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.5125,4,p1,s1,p3,p2,,1,9.8305,,,,1,
699,2016-09-10 11:58:21,the rabbit is cute,rabbit,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,p2,s2,un,s1,1,9.7611,,,,1,
699,2016-09-10 11:58:21,The woman dances,dance,5,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4964,4,s2,p1,un,s1,,1,5.4737,,,,0,
699,2016-09-10 11:58:21,a steep road,steep,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5018,4,p3,s2,s1,un,,1,5.4883,,,,0,
699,2016-09-10 11:58:21,the wool is black,wool,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p2,un,p1,s2,s1,1,11.7134,,,,1,
699,2016-09-10 11:58:21,the whisky is nice,whisky,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p3,p1,p2,s2,s1,1,9.3344,,,,1,
699,2016-09-10 11:58:21,his torn sock,torn,7,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,4,un,p2,p1,s1,,1,11.2533,,,,1,
699,2016-09-10 11:58:21,the loo is white,loo,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p2,p1,un,s1,s2,1,10.4862,,,,1,
699,2016-09-10 11:58:21,the robot is cute,robot,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s2,un,p1,s1,p2,0,54.0355,the rabbit is cute,p1,distant,2,
699,2016-09-10 11:58:21,the queue is long,queue,6,3,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,3,p2,un,p1,,,0,18.8777,the pew is long,p1,mp,1,
699,2016-09-10 11:58:21,the muscle is red,muscle,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s1,p1,un,p2,p3,0,57.0121,the mousehole is red,p1,distant,4,
699,2016-09-10 11:58:21,the lobster is red,lobster,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,un,p2,p1,p3,s1,0,40.4104,the monster is red,p2,distant,3,
699,2016-09-10 11:58:21,the pirate is male,pirate,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s2,p2,p1,p3,s1,0,24.7728,the parrot is male,p2,mp,2,
700,2016-09-10 12:05:27,The party,party,8,5,noun_2syll_phrase,noun,Word,NoNoise,1,0.175,2,s1,p1,,,,1,3.0086,,,,0,
700,2016-09-10 12:05:27,furniture,furniture,7,7,noun_3syll_word,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,0,8.5162,lamp,s1,assoc,1,
700,2016-09-10 12:05:27,The computer,computer,7,7,noun_3syll_phrase,noun,Word,NoNoise,1,0.1322,2,s1,p1,,,,0,13.6888,The television,s1,coord,0,
700,2016-09-10 12:05:27,an old rock,rock,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,0,9.5012,an old sock,p1,mp,0,
700,2016-09-10 12:05:27,an old sock,sock,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s1,p1,,,,1,6.7919,,,,0,
700,2016-09-10 12:05:27,The noisy bird,bird,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,5.0157,,,,0,
700,2016-09-10 12:05:27,the old sailor,sailor,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,p1,s1,,,,0,10.3136,the old saucer,p1,close,0,
700,2016-09-10 12:05:27,the cute cub,cub,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s1,p1,,,,1,4.1531,,,,0,
700,2016-09-10 12:05:27,the warm hut,hut,6,6,noun_attributive,noun,Word,NoNoise,1,0.2018,2,p1,s1,,,,1,6.819,,,,0,
700,2016-09-10 12:05:27,the dramatic stage,stage,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,5.223,,,,0,
700,2016-09-10 12:05:27,the bright person,person,8,7,noun_attributive,noun,Word,NoNoise,1,0.1,2,s1,p1,,,,1,4.0462,,,,0,
700,2016-09-10 12:05:27,the white fog,fog,6,7,noun_attributive,noun,Word,NoNoise,1,0.1643,2,p1,s1,,,,1,4.0985,,,,0,
700,2016-09-10 12:05:27,the elaborate vest,vest,5,7,noun_attributive,noun,Word,NoNoise,1,0.1964,2,s1,p1,,,,1,4.8615,,,,0,
700,2016-09-10 12:05:27,clove,clove,4,6,noun_1syll_word,noun,Word,NoNoise,1,0.2661,2,s1,p1,,,,1,4.3233,,,,0,
700,2016-09-10 12:05:27,box,box,8,7,noun_1syll_word,noun,Word,NoNoise,1,0.1,2,p1,s1,,,,1,4.1721,,,,0,
701,2016-09-10 12:09:06,he likes alcohol,alcohol,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,s2,un,s1,p3,,1,21.5982,,,,1,
701,2016-09-10 12:09:06,the iron belongs to the man,iron,7,7,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5072,4,s1,p1,p2,s2,,1,7.251,,,,0,
701,2016-09-10 12:09:06,he holds the page,page,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,un,s2,p3,s1,,0,97.1686,he holds the pen,s1,assoc,2,
701,2016-09-10 12:09:06,She designs the house,design,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,s1,p1,,,,1,5.0533,,,,0,
701,2016-09-10 12:09:06,she inspects the rib,rib,5,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4964,3,p1,p2,s1,,,1,12.5088,,,,1,
701,2016-09-10 12:09:06,he hates flies all of the time,flies,7,7,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5072,4,p2,p3,p1,s1,,1,6.8439,,,,0,
701,2016-09-10 12:09:06,the fat dog sniffs,fat,7,7,adj_intrans_sent,adjective,HardSentence,NoNoise,0,0.5072,4,s2,s3,s1,p1,,1,5.4497,,,,0,
701,2016-09-10 12:09:06,He allows the boy to leave,allow,6,4,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5018,2,un,s2,,,,1,9.5091,,,,0,
701,2016-09-10 12:09:06,The teacher likes science,science,6,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5018,2,p1,s1,,,,1,5.3915,,,,0,
701,2016-09-10 12:09:06,the woman talks on the mountain,talk,8,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5125,4,p1,un,s1,un,,1,16.4193,,,,1,
701,2016-09-10 12:09:06,he holds the glass,glass,7,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5072,4,p3,s1,s2,p2,,0,18.1665,he holds the glasses,p3,mp,0,
701,2016-09-10 12:09:06,the woman displays her dart,dart,5,7,noun_transitive_end,noun,HardSentence,NoNoise,0,0.4964,3,p1,p2,un,,,1,5.9671,,,,0,
701,2016-09-10 12:09:06,she loves the trampoline,tramploline,5,7,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.4964,3,s1,p2,p1,,,1,7.8072,,,,0,
701,2016-09-10 12:09:06,the woman waits for a minute,minute,8,4,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5125,3,s2,s1,p2,,,0,41.1215,the woman waits for a train,s2,assoc,3,
701,2016-09-10 12:09:06,The woman sends the letter,send,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,s1,p1,,,,1,5.7819,,,,0,
702,2016-09-10 12:48:36,trowel,trowel,4,6,noun_1syll_word,noun,Word,NoNoise,0,0.4911,5,p3,s2,p2,s1,p1,0,37.8534,hoe,s1,coors,3,
702,2016-09-10 12:48:36,The nugget,nugget,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,s2,p2,p1,un,s1,0,16.3718,the gold,s2,assoc,2,
702,2016-09-10 12:48:36,rehab,rehab,4,4,noun_2syll_word,noun,Word,NoNoise,0,0.4911,4,p1,s1,s2,un,,1,7.3332,,,,0,
702,2016-09-10 12:48:36,measurement,measurement,4,4,noun_3syll_word,noun,Word,NoNoise,0,0.4911,4,s2,p1,un,s1,,1,8.6508,,,,1,
702,2016-09-10 12:48:36,the plait,plait,4,6,noun_1syll_phrase,noun,Word,NoNoise,0,0.4911,5,p3,p1,p2,s1,s2,1,9.935,,,,1,
702,2016-09-10 12:48:36,the triplets,triplets,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p1,un,s2,s1,un,1,9.6084,,,,1,
702,2016-09-10 12:48:36,joker,joker,4,2,noun_2syll_word,noun,Word,NoNoise,0,0.4911,3,p2,p1,s1,,,1,4.9106,,,,0,
702,2016-09-10 12:48:36,The pinball,pinball,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,s1,p2,s2,p1,p3,1,7.768,,,,0,
702,2016-09-10 12:48:36,The pulpit,pulpit,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,p2,s2,p3,p1,s1,1,5.8672,,,,0,
702,2016-09-10 12:48:36,stiletto,stiletto,2,7,noun_3syll_word,noun,Word,NoNoise,0,0.5178,5,s1,un,p1,s2,un,1,5.1389,,,,0,
702,2016-09-10 12:48:36,flannel,flannel,4,6,noun_2syll_word,noun,Word,NoNoise,0,0.4911,5,s2,p1,p3,s1,p2,1,7.6437,,,,1,
702,2016-09-10 12:48:36,the sequins,sequins,4,6,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,5,s1,p1,p2,p3,s2,1,7.5917,,,,0,
702,2016-09-10 12:48:36,undertaker,undertaker,4,6,noun_3syll_word,noun,Word,NoNoise,0,0.4911,5,s2,p1,un,p2,s1,1,4.391,,,,0,
702,2016-09-10 12:48:36,The chopstick,chopstick,2,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.5178,5,un,p1,p3,s1,p2,1,5.3491,,,,0,
702,2016-09-10 12:48:36,The disgust,disgust,4,2,noun_2syll_phrase,noun,Word,NoNoise,0,0.4911,3,p1,s1,p2,,,1,10.2557,,,,1,
703,2016-09-10 12:53:17,the lobster is red,lobster,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,un,p2,p1,p3,s1,1,12.495,,,,1,
703,2016-09-10 12:53:17,the queue is long,queue,6,3,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,3,p1,p2,un,,,1,7.8403,,,,0,
703,2016-09-10 12:53:17,a steep road,steep,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5018,4,p3,s2,s1,un,,1,6.6662,,,,0,
703,2016-09-10 12:53:17,the road is steep,steep,6,5,adj_sentence,adjective,EasySentence,NoNoise,0,0.5018,4,s1,s2,un,p3,,1,7.3625,,,,0,
703,2016-09-10 12:53:17,The man sleeps,sleep,7,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.5072,5,p1,p2,s2,s1,un,1,12.2076,,,,1,
703,2016-09-10 12:53:17,a rough vegetable,rough,6,5,adj_phrase,adjective,EasySentence,NoNoise,0,0.5018,4,un,p1,p2,s1,,1,13.7698,,,,1,
703,2016-09-10 12:53:17,his torn sock,torn,7,4,adj_phrase,adjective,EasySentence,NoNoise,0,0.5072,4,s1,p1,p2,un,,1,12.1387,,,,1,
703,2016-09-10 12:53:17,the pirate is male,pirate,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,s1,p3,s2,p2,0,31.4139,the thief is male,s2,coord,2,
703,2016-09-10 12:53:17,the rabbit is cute,rabbit,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s2,p1,s1,p2,un,1,15.0671,,,,1,
703,2016-09-10 12:53:17,the wool is black,wool,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,p1,p2,s1,un,s2,1,10.2877,,,,1,
703,2016-09-10 12:53:17,the pencil is broken,broken,7,4,adj_sentence,adjective,EasySentence,NoNoise,0,0.5072,4,s2,s1,un,p1,,1,7.6742,,,,0,
703,2016-09-10 12:53:17,the whisky is nice,whisky,6,7,noun_predicative,noun,EasySentence,NoNoise,0,0.5018,5,s1,p2,p1,s2,p3,1,6.02,,,,0,
703,2016-09-10 12:53:17,the man waits,wait,8,3,verb_intransitive,verb,EasySentence,NoNoise,0,0.5125,4,p3,s1,p2,p1,,1,5.4926,,,,0,
703,2016-09-10 12:53:17,The woman dances,dance,5,6,verb_intransitive,verb,EasySentence,NoNoise,0,0.4964,4,un,p1,s2,s1,,1,5.1224,,,,0,
703,2016-09-10 12:53:17,The happy child,happy,8,3,adj_phrase,adjective,EasySentence,NoNoise,0,0.5125,4,s2,s1,un,un,,0,36.4755,the grumpy child,s1,sem,2,
704,2016-09-10 12:58:39,The boy calls,call,8,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.25,2,s1,p1,,,,1,8.9005,,,,1,
704,2016-09-10 12:58:39,the person drops,drop,7,6,verb_intransitive,verb,EasySentence,NoNoise,1,0.2822,2,p1,s1,,,,1,20.2746,,,,2,
704,2016-09-10 12:58:39,the man organises,organise,6,3,verb_intransitive,verb,EasySentence,NoNoise,1,0.4268,2,s1,p1,,,,1,18.6583,,,,2,
704,2016-09-10 12:58:39,she ties,tie,6,7,verb_intransitive,verb,EasySentence,NoNoise,1,0.2768,2,s1,p1,,,,1,5.3674,,,,0,
704,2016-09-10 12:58:39,the dead bug,dead,8,6,adj_phrase,adjective,EasySentence,NoNoise,1,0.25,2,p1,s1,,,,1,9.4595,,,,1,
704,2016-09-10 12:58:39,the first girl,first,8,4,adj_phrase,adjective,EasySentence,NoNoise,1,0.325,2,p1,s1,,,,1,4.8157,,,,0,
704,2016-09-10 12:58:39,the bad boy,bad,8,1,adj_phrase,adjective,EasySentence,NoNoise,1,0.4375,2,p1,s1,,,,1,4.7932,,,,0,
704,2016-09-10 12:58:39,the poor man,poor,8,3,adj_phrase,adjective,EasySentence,NoNoise,1,0.3625,2,p1,s1,,,,1,4.4171,,,,0,
704,2016-09-10 12:58:39,the silent woman,silent,6,5,adj_phrase,adjective,EasySentence,NoNoise,1,0.3518,2,p1,s1,,,,1,10.3856,,,,1,
704,2016-09-10 12:58:39,the black house,black,8,5,adj_phrase,adjective,EasySentence,NoNoise,1,0.2875,2,s1,p1,,,,1,4.1709,,,,0,
704,2016-09-10 12:58:39,the child is sad,sad,7,4,adj_sentence,adjective,EasySentence,NoNoise,1,0.3572,2,p1,s1,,,,1,5.2459,,,,0,
704,2016-09-10 12:58:39,the chicken is fried,fried,6,6,adj_sentence,adjective,EasySentence,NoNoise,1,0.3143,2,p1,s2,,,,1,8.3381,,,,0,
704,2016-09-10 12:58:39,the doe is beautiful,doe,4,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3411,2,p1,s1,,,,1,5.5815,,,,0,
704,2016-09-10 12:58:39,the star is bright,star,8,7,noun_predicative,noun,EasySentence,NoNoise,1,0.2125,2,s1,p1,,,,1,6.9276,,,,0,
704,2016-09-10 12:58:39,the wreath is colourful,wreath,5,7,noun_predicative,noun,EasySentence,NoNoise,1,0.3089,2,s1,p1,,,,1,8.5958,,,,0,
705,2016-09-10 13:02:56,the boy falls on the stairs,fall,8,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5125,4,p1,un,un,p2,,0,22.1681,the boy crawls on the stairs,p2,mp,2,
705,2016-09-10 13:02:56,the woman talks on the mountain,talk,8,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5125,4,p1,un,un,s1,,1,6.4065,,,,0,
705,2016-09-10 13:02:56,The woman sends the letter,send,7,3,verb_transitive,verb,HardSentence,NoNoise,0,0.5072,2,s1,p1,,,,1,6.7416,,,,0,
705,2016-09-10 13:02:56,she crochets the baby a blanket,crochet,2,7,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5178,2,p3,s1,,,,1,7.0693,,,,0,
705,2016-09-10 13:02:56,the woman waits for a minute,minute,8,4,noun_intransitivePPend,noun,HardSentence,NoNoise,0,0.5125,3,s2,s1,p2,,,1,10.2759,,,,1,
705,2016-09-10 13:02:56,The government rules the country,government,8,4,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5125,3,s2,s1,un,,,0,25.616,The president rules the country,s1,assoc,1,
705,2016-09-10 13:02:56,The person rakes in the morning,rake,4,7,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5286,3,s1,p1,p2,,,1,12.2554,,,,1,
705,2016-09-10 13:02:56,The man works on the beach in the summer,work,8,4,verb_transitivePP,verb,HardSentence,NoNoise,0,0.5125,3,p1,un,s1,,,0,12.8932,The man relaxes on the beach in the summer,s1,coord,0,
705,2016-09-10 13:02:56,He allows the boy to leave,allow,6,4,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5018,2,s2,un,,,,1,5.1044,,,,0,
705,2016-09-10 13:02:56,the boy stands on the step outside,step,8,6,noun_transitivePP,noun,HardSentence,NoNoise,0,0.5125,4,p3,p2,s1,un,,0,46.4313,the boy stands on the stones outside,s1,coord,2,
705,2016-09-10 13:02:56,the man sells her some flowers,sell,8,4,verb_ditransitive,verb,HardSentence,NoNoise,0,0.5125,3,p1,p2,s1,,,1,11.3555,,,,1,
705,2016-09-10 13:02:56,the lady talks on the phone,lady,8,6,noun_intransitivePPbeg,noun,HardSentence,NoNoise,0,0.5125,4,s2,s1,p1,p3,,1,8.0774,,,,0,
705,2016-09-10 13:02:56,the man runs in the sunshine,run,8,6,verb_intransitivePP,verb,HardSentence,NoNoise,0,0.5125,4,p1,s1,p2,s2,,0,19.7057,the man stretches in the sunshine,s1,coord,1,
705,2016-09-10 13:02:56,he loves his business,business,8,4,noun_transitive_end,noun,HardSentence,NoNoise,0,0.5125,3,p2,p1,s1,,,1,15.3384,,,,1,
705,2016-09-10 13:02:56,the family helps the man get well,family,8,6,noun_ditransitive,noun,HardSentence,NoNoise,0,0.5125,4,s1,s2,p3,p2,,1,16.4424,,,,1,
706,2016-09-10 13:08:40,splinter,splinter,3,6,noun_2syll_word,noun,Word,NoNoise,0,0.5232,5,s1,un,p1,s2,un,1,6.9339,,,,0,
706,2016-09-10 13:08:40,the hotplate,hotplate,2,7,noun_2syll_phrase,noun,Word,NoNoise,0,0.5178,5,un,s1,p2,un,s2,1,9.8793,,,,1,
706,2016-09-10 13:08:40,a boring bowtie,bowtie,2,7,noun_attributive,noun,Word,NoNoise,0,0.5178,5,p3,p2,p1,s2,s1,1,11.6339,,,,1,
706,2016-09-10 13:08:40,pillowcase,pillowcase,2,7,noun_3syll_word,noun,Word,NoNoise,0,0.5178,5,s2,s1,un,un,p1,1,10.9199,,,,1,
